4344	5976	5	97.49
320	1	10	32.92
101	5227	13	41.84
103	1738	10	12.42
106	6760	5	23.2
6676	623	4	53.74
668	314	4	16.77
106	711	16	10.55
11979	239	3	36.3
101	3385	12	18.14
207	1191	5	24.57
124	490	46	185.45
1190	14	20	16.71
776	136	23	104.92
180	1559	4	19.35
1825	136	6	26.37
4146	178	4	30.85
2378	14	14	28.35
1718	130	21	135.19
222	113	87	151.42
1861	104	9	12.28
3300	14	8	14.56
5783	12	6	16.78
1027	12	17	4.99
577	121	15	32.45
17024	184	3	39.81
274	826	4	17.89
180	1499	5	25.75
4596	14	9	28.34
3017	12	6	5.69
111	6238	3	13.27
105	594	22	9.34
5028	143	4	28.27
965	115	9	18.15
1743	15	5	27.57
733	200	11	55.02
1543	117	12	46.7
114	3461	3	9.54
105	519	109	287.78
211	4396	3	23.63
1329	103	10	6.37
795	481	4	24.61
1814	110	6	13.2
387	162	5	6.07
103	9473	3	11.6
136	129	619	2691.51
2209	2675	7	108.02
173	1104	4	14.66
671	669	9	73.95
111	304	186	690.86
1400	261	7	48.38
131	414	145	914.41
102	2998	7	9.17
102	5052	4	6.52
10922	101	3	6.6
156	14435	3	33.18
12883	103	4	27.88
9212	4351	4	82.83
204	21	14	9.06
1801	479	3	23.91
102	14952	3	14.1
120	106	643	521.08
4865	103	7	23.7
172	122	31	12.15
1232	106	10	10.46
101	1918	35	72.45
898	103	13	4.01
398	110	15	5.17
258	171	7	6.4
610	169	5	12.2
104	802	48	101.6
3119	103	17	67.53
1907	148	4	17.81
9979	150	4	39.76
152	277	7	4.54
195	633	3	6.33
101	2098	11	3.86
224	266	8	15.4
228	4919	3	25.8
101	2038	55	202.28
119	1265	5	8.96
120	306	13	5.24
107	3921	5	18.64
105	1288	9	5.89
197	458	3	4.16
121	1676	4	10.24
168	2979	7	53.17
1821	333	64	903.79
111	1373	9	20.04
660	1066	4	31.26
158	257	8	6.95
1963	8271	6	112.84
108	271	106	216.31
101	13294	4	19.12
296	231	6	10.97
943	1240	5	48.63
1549	1277	3	30.71
739	3639	4	47.45
191	220	10	13.28
111	1432	5	6.68
112	2816	4	11.69
114	2187	10	43.01
1996	102	24	62.34
105	1152	27	57.42
4537	148	3	19.1
132	594	107	728.32
118	825	27	102.47
356	108	56	99.09
412	120	55	197.1
876	102	19	4.93
526	101	189	296.59
581	117	32	97.2
3105	102	5	4.34
3597	479	4	42.7
1508	117	4	7.15
4094	102	4	4.66
141	158	40	49.57
2645	15	31	346.81
132	519	16	40.54
6306	108	3	12.81
241	103	297	612.44
1358	103	14	15.97
118	765	26	90.8
356	162	6	7.64
177	856	3	7.65
108	6333	4	19.66
153	1812	14	99.56
2322	129	5	21.51
418	572	3	12.64
101	11173	5	18.69
191	124	43	48.37
112	2680	5	16.12
101	17001	3	14.34
8322	103	3	9.82
231	242	15	45.19
101	6824	11	45.9
119	344	25	34.12
133	622	12	30.87
747	308	7	38.89
425	222	4	8.17
6077	1705	3	46.04
4210	4614	9	180.67
825	11546	4	67.31
4120	1454	3	40.77
1267	115	6	11.88
7076	17	3	27.35
231	102	131	23.62
285	115	54	106.12
695	117	30	102.84
151	106	169	56.57
4902	9	17	164.1
12	5460	5	11.29
224	1612	3	15.34
3185	102	10	21.03
659	201	3	6.87
369	110	42	65.7
209	574	5	14.99
480	135	10	17.52
103	4356	14	67.35
1435	1849	3	33.53
6211	1215	3	42.8
151	160	58	130.77
1505	2426	5	66.13
5010	120	4	22.52
101	6908	5	8.95
2595	110	3	5.66
2612	104	6	8.98
6552	12	3	5
11348	13949	4	108.64
108	3146	6	21.18
1462	136	5	16.8
108	5107	10	64.19
102	1536	13	10
111	3659	3	8.63
5698	12	3	4.23
739	1845	3	27.75
4028	959	18	302.14
686	121	5	4.24
1204	12	27	31.61
107	1171	12	23.57
5825	14	15	93.21
3322	12	8	13.61
4336	1984	4	61.73
4713	14	5	9.48
2324	12	16	32.64
3331	2032	23	444.02
3601	228	3	22.89
3066	8170	3	54.35
1605	237	7	49.63
112	448	30	53.69
14240	111	4	36.79
128	335	12	9.65
118	2541	5	18.6
788	366	4	21.06
128	267	17	13.11
1711	111	11	35.93
207	473	6	17.14
217	128	33	39.76
3126	161	3	17.27
773	104	30	36.06
410	1874	3	22.85
391	168	5	6.8
109	2254	3	4.58
15674	228	3	42.35
101	4534	11	24.2
996	12	41	59.27
474	109	19	17.34
3470	147	7	51.27
435	153	5	6.31
16920	103	3	20.91
2112	12	22	54.1
572	147	12	36.92
1933	107	4	5.88
3971	12	5	6.72
984	903	3	23.71
1401	1648	5	58.76
317	398	4	11.52
8424	12	3	7.18
14041	8	3	26.46
1149	1034	4	37.12
101	2615	11	8.02
1169	280	9	63.89
101	4617	21	100.4
961	219	24	186.07
103	1080	89	373.96
123	450	16	28.9
1992	14	9	7.8
338	5088	6	69.78
299	4090	3	26.49
494	136	8	11.92
991	128	7	17.39
3423	104	9	26.8
4433	12	7	15.42
4098	14	5	7.88
146	801	21	105.83
107	1508	5	5.96
3563	111	3	8.45
245	12	271	313.35
2038	535	8	85.55
1746	147	8	43.83
161	3934	4	28.28
154	1085	7	28.76
108	2891	7	25.1
104	9349	6	37.05
1576	245	4	24.21
107	1374	29	120.54
118	2180	6	21.93
11466	14	3	12.1
706	4259	6	78.86
6820	12	3	5.45
227	14	159	56.05
101	4413	15	43.53
106	1846	6	7.52
751	111	42	148.86
10659	18597	3	78.64
2139	8	6	22.93
261	138	9	4.16
5950	12	6	17.74
3181	14	6	7.32
113	873	204	1746.98
429	121	11	11.43
174	214	8	5.87
16151	7144	3	74.07
17309	110	3	27.25
1481	109	6	9.67
6174	104	3	7.45
106	1778	10	19.86
456	147	6	8.18
124	1506	3	5.78
108	15425	3	26.62
195	5618	3	25.09
15153	14	3	18.64
138	1011	3	5.27
101	2186	14	10.24
1111	1105	175	3649.61
174	316	19	59.3
124	1372	24	135.69
126	685	10	21.03
346	268	3	4.74
107	5907	4	18.05
12252	103	3	14.3
9786	105	3	12.6
132	340	11	10.32
105	1408	31	92.26
114	4616	3	12.05
121	8194	4	30.11
232	271	7	13.16
526	418	3	11.93
102	4025	7	14.67
146	2517	3	13.48
105	1459	10	10.71
132	264	40	91.42
164	182	11	5.93
489	108	27	37.49
265	1548	3	16.72
161	1130	67	624.21
2899	115	20	141.5
114	4465	3	11.76
121	1929	5	17.26
107	3666	11	57.79
618	110	100	468.61
4857	106	6	23.19
112	3073	15	90.15
111	1176	5	4.54
197	148	15	10.44
3373	9	23	198.92
2328	103	15	41.46
119	242	21	8.85
101	7233	6	14.49
170	1680	6	33.72
1642	1718	5	61.93
209	253	25	92.04
319	218	29	137.98
12	5263	4	6.81
1390	1475	95	1864.14
9139	115	3	19.38
273	4185	6	61.17
101	1075	108	283.07
130	1663	10	47.41
248	306	26	127.46
184	115	58	49.69
1028	191	3	9.9
143	139	25	5.35
470	110	14	7.53
3939	137	4	24.2
101	7029	5	9.9
1591	110	4	4.74
777	169	8	31.52
101	972	137	401.64
12	3286	19	67.53
1100	148	4	11.32
957	124	4	5.27
131	165	192	677.84
381	141	13	25.81
265	198	277	2364.54
105	191	1373	6550.83
118	18175	3	30.32
82	133	4	12.27
14	4064	20	99.72
107	3106	5	15.2
452	201	3	4.23
337	145	12	19.17
111	491	22	29.04
351	579	14	94.57
5374	117	4	21.65
1175	103	28	54.34
831	150	7	23.1
1697	110	24	113.86
3285	103	16	64.43
57	1967	3	16.34
309	124	14	9.13
2363	103	8	12.81
118	1840	7	24.2
1983	160	3	13.42
114	3207	3	8.86
1870	633	4	37.79
15552	15	3	39.36
177	2022	10	74.94
10114	9	6	62.42
2989	7380	4	74.18
238	304	10	29.02
1436	353	3	18.88
105	340	255	799.19
132	1408	12	56.52
14770	106	3	19.07
360	15240	3	46.92
111	357	34	41.64
105	6446	3	8.43
2958	411	4	38.07
105	264	182	296.43
172	472	11	36.25
5425	105	3	6.84
3188	106	6	15.5
7885	103	6	30.55
700	120	13	30.24
147	102	381	82.59
218	106	89	45.27
2374	102	14	27.8
772	17	3	7.55
1186	171	14	87.49
1031	103	28	45.85
6570	102	5	14.27
7919	16906	3	75.5
6514	115	3	15.99
103	3313	4	5.12
888	129	5	8.36
101	1782	52	143.12
475	131	13	25.94
1067	148	4	11
13	1927	3	11.06
160	844	5	15.1
1401	2426	4	49.95
4656	115	4	19.65
101	7790	7	21.82
8467	9	7	66.8
103	3261	15	57.99
160	6849	3	24.58
116	266	17	4.08
101	7850	4	7.72
147	301	9	8.22
480	1354	4	30.54
152	447	227	2013.16
101	1663	45	93.31
114	2037	3	5.51
10288	12	4	16.6
112	17778	3	28.34
102	437	47	9.49
11814	13162	4	108.64
2553	223	3	19.4
197	5886	7	73.95
112	1471	7	15.51
105	5055	12	63.17
14	7374	9	49.52
524	12951	4	66.94
7637	12	3	6.52
1886	8	4	10.76
1951	6709	3	48.52
173	4483	6	52.72
562	509	12	89.62
438	127	15	26.54
235	560	3	7.35
111	4710	6	30.36
497	104	28	9.33
168	1126	8	39.27
172	9173	7	91.11
5516	12	4	7.26
6834	14	3	5.97
126	3352	4	18.99
1325	12	24	29.43
114	8046	3	17.62
3171	12	7	9.22
295	155	8	7.87
7413	104	3	9.55
202	853	16	99.03
200	478	6	16.42
106	1011	15	18.86
201	1	16	43.57
9410	12	3	8.87
139	992	11	45.54
10524	12	4	16.6
894	241	3	11.49
9181	14	3	9.45
1041	2815	8	108.23
249	450	56	438.08
101	3566	7	4.96
2770	3801	22	458.6
3820	104	4	6.9
292	473	4	12.65
101	5484	10	27.79
786	111	26	71.01
2835	104	6	9.87
2168	8	3	7.61
282	149	117	652.79
5084	104	3	6.01
402	109	22	16.65
1450	109	7	12.58
310	181	8	13.02
1380	121	3	4.66
4475	14	4	5.64
4365	539	22	362.65
3123	12	8	12.01
103	3212	7	15.13
209	1431	4	20.2
160	623	3	4.2
124	4983	7	50.42
386	605	3	12.51
1242	14	31	51.81
124	5186	4	24.1
104	894	30	46.19
120	500	20	45.16
924	188	41	336.96
116	125	187	147.19
336	901	4	21.39
2158	14	12	18.22
2761	127	4	16.9
101	1827	22	21.77
85	918	6	30.79
960	12	20	7.31
151	1167	3	7.75
181	159	24	36.62
4114	12	4	4.19
116	173	33	5.46
2941	16	4	19.32
1642	934	3	28.58
4545	14	9	27.35
101	1767	38	73.82
111	455	193	1024.35
1549	245	3	16.32
112	5917	8	54.96
113	15467	3	28.8
12818	14	4	24.86
108	1246	26	96.79
118	1622	6	16.67
107	5041	3	10.21
118	7781	3	18.19
131	258	27	42.73
105	6431	6	26.33
265	224	6	8.73
523	325	4	14.66
101	14359	3	10.04
171	233	7	4.93
121	603	45	197.4
105	6219	7	32.18
131	208	16	5.59
7583	16	3	21.79
899	8	10	23.21
3144	8	4	16.3
559	104	29	15.01
105	178	101	7.36
871	149	3	5.51
82	118	9	31.61
5454	12	3	3.91
831	109	13	19.75
4238	104	4	8.01
107	5192	3	10.54
3229	12	12	28.72
1788	132	4	13.27
4906	14	5	10.45
171	107	90	46.01
3873	13	3	17.01
105	123	327	15.97
1688	120	3	5.89
557	1896	3	25.53
2723	117	3	8.42
471	532	9	58.81
201	102	390	452.42
750	117	68	363.16
282	106	124	197.54
180	1217	3	10.52
124	154	273	953.6
3366	102	6	7.94
4733	4479	3	52.53
1093	103	16	13.99
705	5796	12	196.92
282	160	23	64.3
101	3413	10	11.74
2955	103	17	64.34
567	302	3	9.32
175	266	6	4.91
282	232	14	45.51
567	236	3	7.48
11897	15	5	65.61
5746	6049	3	57.4
180	1293	38	340.33
3570	117	6	29.91
112	1498	9	24.51
114	1871	3	4.82
2573	117	13	73.87
3050	106	6	14.9
7130	105	4	15.22
2379	803	10	128.11
105	5157	4	10.93
765	150	3	4.76
4019	187	8	74.95
167	491	17	70.22
1109	103	48	136.85
681	131	7	12.47
105	3028	4	5.14
168	1211	3	9.63
7	295	38	173.16
5496	85	3	27.49
974	344	4	22.74
105	2984	5	8.06
102	371	59	10.54
108	5967	6	34.31
1866	1037	39	630.82
167	357	11	26.37
112	1454	5	7.99
211	617	5	16.18
497	313	5	19.25
9021	110	3	16.77
174	242	12	20.74
101	4262	7	7.76
747	2805	3	31.47
13117	102	3	14.1
779	227	4	14.85
189	1056	6	27.95
8654	117	5	39.48
180	447	9	26.63
227	21	18	22.82
103	749	17	5.49
2238	9250	6	121.07
4754	103	4	8.86
1058	103	11	4.07
113	958	25	89.51
4194	15	24	315.08
180	581	7	22.09
895	124	5	7.56
124	1523	3	5.88
10069	103	6	41.82
15	1081	14	85.51
556	389	5	24.63
9	2051	32	240.59
1148	449	5	36.88
9432	102	3	9.32
114	599	8	4.86
1387	8250	5	85.4
306	346	3	5.62
112	182	163	336.21
121	5395	3	16.12
2740	5771	7	131.42
2032	102	12	16.19
388	117	29	53.29
102	7316	4	10.91
118	2345	3	7.6
2957	115	3	8.95
101	14725	4	19.12
2186	112	4	9.27
550	162	4	6.48
167	1176	19	128.66
1138	103	170	1185.22
107	1593	4	3.91
17	137	51	106.44
3383	103	5	8.52
328	112	26	20.02
2262	103	10	19.05
132	3028	4	19.1
105	3748	4	7.31
6657	2742	3	51.42
184	128	26	12.18
6754	12	4	9.57
705	104	16	4.25
4752	16	3	17.16
777	142	47	307.06
101	855	115	229.76
857	114	6	5.27
431	109	28	35.59
929	12	22	9.18
1479	121	3	5.27
1910	12	72	407.78
741	174	7	26.06
228	5768	3	27.36
3883	7	3	21.56
319	192	5	5.89
101	923	78	112.08
3022	12	14	34.97
13686	161	3	33.64
214	1465	78	944.45
101	1006	99	216.68
14	15227	3	18.64
1623	245	3	16.68
10487	12	3	10.01
106	3561	3	4.94
101	1058	38	22.03
14	15287	3	18.64
527	596	3	14.9
101	17413	3	14.34
102	10020	3	9.32
1930	14	17	31.53
942	14	24	15.73
102	4054	4	4.41
2432	104	5	5.25
1718	9869	4	71.36
3043	14	14	38.37
122	2378	4	14.6
2711	176	10	83.3
302	12	137	74.47
730	121	16	46.66
802	109	24	59.8
5721	113	4	21.18
126	786	9	20.31
3760	109	4	13.65
7370	118	10	94.37
197	107	67	31.76
121	1934	10	48.39
14	2693	21	69.37
332	410	3	7.91
9261	12	7	42.06
196	1397	4	18.94
1029	1029	4	35.91
122	4221	3	14.2
196	1471	3	13.11
530	4974	19	319.55
374	314	4	10.54
1155	14	24	24.96
123	4761	3	15.47
1822	509	8	81.38
101	752	54	23.01
130	1945	41	354.06
101	6929	6	13.2
1090	188	13	81.09
257	125	14	5.89
151	149	30	26.79
6547	8	3	17.02
1525	109	5	6.96
101	804	39	7.84
5618	14	4	7.96
119	570	16	29.36
101	6861	4	5.38
2916	12	12	24.9
659	237	5	19.39
106	5224	3	7.91
101	600	160	262.98
14141	3029	4	87.64
303	646	3	10.52
13	1001	4	9.43
4	1290	9	79.8
675	2554	18	250.47
133	637	13	36.51
839	245	3	11.13
101	6809	7	18.13
101	668	98	100.96
165	6743	3	24.96
1689	314	4	27.27
106	3155	3	4.07
412	136	18	42.88
5457	107	4	17.48
1043	14	21	14.16
171	1119	6	26.29
1924	128	8	37.59
105	7315	3	9.48
333	11006	5	71.4
126	957	4	5.51
1468	2690	5	67.25
374	568	5	24.32
2826	4130	7	122.84
1142	12	31	39.53
652	147	6	13.23
111	1598	4	5.14
141	155	305	1463.77
1807	3054	3	40
4084	4343	5	90.72
276	123	14	6.73
1269	3374	3	37.78
220	702	3	8.38
9144	12	6	27.26
105	1241	16	22.76
121	1627	5	14.47
296	328	9	31.83
1536	237	5	31.33
131	1274	3	5.52
111	1419	7	13.01
232	435	3	5.4
197	350	5	7.68
107	4038	7	31.74
137	2806	3	13.37
1035	7127	3	43.2
208	657	3	7.33
101	11276	4	14.31
13601	12009	3	75.73
3032	449	5	51.81
1963	698	3	27.88
307	1023	7	44.94
138	604	41	217.5
101	4620	7	9.42
101	2598	21	38.85
5328	333	3	30.25
103	7115	6	26.97
174	420	55	341.6
12836	103	4	27.88
8	1393	4	7.26
12	7875	3	7.18
115	21	49	4.26
317	486	15	90.04
363	15	9	20.37
7351	110	3	14.53
124	1224	3	4.13
119	4790	3	13.64
2301	106	4	4.53
101	2394	29	67.56
745	120	5	4.62
138	740	19	82.41
2201	115	5	16.01
462	200	4	7.7
101	4517	16	51.86
4892	103	5	13.29
3247	102	5	4.73
3014	124	3	11.31
7122	108	6	38.2
409	730	98	1200.18
101	2446	10	4.73
129	947	6	12.86
217	184	9	9.05
124	1164	4	6.87
4139	103	6	15.45
440	4412	5	57.37
1032	124	5	9.18
4203	1913	4	60.9
5725	306	4	42.59
173	3544	4	28.54
121	3562	7	41.37
9193	9	7	72.82
14801	106	4	31.37
101	8284	3	4.04
805	2042	3	29.53
114	1059	8	14.23
1735	1331	6	73.13
101	14416	4	19.12
702	1019	4	31.54
137	399	10	15.16
1254	357	107	1517.33
513	2047	4	36.53
550	413	6	32.45
3980	106	5	14.6
15	825	4	11.88
4495	103	3	4.57
106	14038	3	19.07
2252	198	4	25.11
3111	115	3	9.39
4439	9	13	105.58
3573	120	3	12.02
102	1489	24	40.29
118	2388	10	49.48
107	1218	9	14.17
11673	6	3	51.98
102	1565	10	4.76
128	124	64	9.74
115	1588	3	4.24
848	108	14	21.67
106	6925	6	30.67
1190	21	3	7.15
106	740	12	4.63
3708	479	3	30.4
12	7104	3	5.95
1162	106	10	9.19
3212	102	5	4.73
402	578	66	690.76
7363	1849	3	48.64
1386	110	5	5.94
410	763	4	22.08
6626	139	3	21.98
2558	110	17	91.02
3057	103	5	7.09
4541	102	5	8.85
101	3219	9	7.73
124	405	19	35.26
101	5212	14	48.63
106	604	51	106.68
124	456	7	4.51
249	283	4	5.49
101	3159	33	133.19
1763	3002	29	552.89
210	329	37	192.45
12	7156	3	5.95
590	141	7	14
107	576	49	133.05
1430	120	13	54.83
974	102	102	352.15
448	108	35	55.33
105	4691	5	14.37
114	1766	4	7.68
939	139	3	4.93
969	16879	3	55.57
827	110	7	4.62
7756	115	3	17.78
2147	137	3	11.26
4245	1172	3	38.96
1259	103	23	41.06
111	3064	3	7.17
130	8456	4	33.21
525	545	4	20.89
105	2833	7	14.6
4	15216	3	48.77
118	3161	10	58.22
525	367	9	51.46
11080	103	3	12.78
101	9740	6	23.14
6305	360	13	203.46
2318	1305	3	34.6
8410	21	4	35.87
107	399	136	506.7
101	9680	5	15.91
112	1305	6	9.74
101	2081	20	23.48
139	2561	3	12.99
120	248	27	26.64
103	3620	8	22.33
147	393	14	33.67
1907	307	3	19.87
101	2021	24	34.9
8	4947	3	14.56
277	1661	3	17.73
103	5642	4	10.63
113	5317	15	131.71
6173	223	3	27.48
386	997	3	16.65
124	4862	3	15.53
12	4234	18	81.78
314	128	15	13.16
453	189	3	3.85
106	4513	4	11.23
204	14	284	230.54
6891	12	4	9.57
119	1228	6	11.98
170	755	4	10.45
172	138	20	9.64
782	207	6	24.88
1097	12	28	28.58
1566	121	3	5.69
101	1870	35	69.29
7564	14	3	7.07
124	2756	3	10.62
1494	109	7	13.31
105	12440	3	15.33
5587	14	5	12.2
2568	13	5	27.47
810	166	9	38.25
2424	109	3	5.02
120	205	50	67.04
918	107	16	30.35
2951	12	11	21.46
4662	14	4	5.96
105	428	83	139.15
238	455	16	81.98
101	13966	4	19.12
118	2079	11	52.39
657	217	3	7.76
126	1726	3	7.04
7800	609	6	89.78
1076	14	22	17.16
3046	113	5	18.69
6525	12	4	8.9
2521	104	8	15.14
13701	3997	4	91.32
117	843	10	19.05
2938	14	5	3.96
188	12	298	159.86
1113	12	26	24.3
661	230	3	8.38
111	2554	4	9.84
101	10070	5	18.69
1310	6017	13	245.55
11862	12	3	11.5
110	15176	3	27.25
11116	847	3	46.07
256	245	4	4.53
661	280	13	81.39
102	677	48	45.78
14764	13	3	31.23
3761	704	4	47.58
5388	107	3	10.89
6437	12	4	8.9
125	111	153	25.56
1313	104	18	28.69
173	2654	14	125.94
202	142	12	4.22
6284	3763	3	53.85
5312	12	6	15.1
697	149	3	4.06
16700	106	3	23.53
3819	14	5	6.9
478	12	50	15.74
7078	14	3	6.48
114	1108	5	5.62
533	114	41	121.49
5536	104	4	11.18
2116	109	4	7.48
176	174	11	7.24
3438	12	10	21.94
2449	12	7	5.37
6045	233	6	66.38
274	298	4	6.55
101	3804	8	8.59
13246	8	3	26.46
914	245	5	24.56
124	1015	17	68.97
8065	10036	3	65.94
156	176	19	19.08
1609	14	9	3.85
1397	11027	3	50.34
552	8	23	58.74
3135	104	4	4.87
104	5100	4	10.22
5694	109	3	12.31
101	3668	12	20.45
127	3278	3	12.46
267	3737	3	24.63
112	14239	4	37.78
7926	5727	6	133.96
5897	104	4	11.72
716	471	5	31.13
3840	12	5	6.11
382	159	14	39.69
5291	14	3	4.08
3541	9526	4	80.25
822	123	5	6.63
3696	16	29	328.32
101	3728	10	14.1
4175	14	6	11.47
2847	12	8	10.31
1800	115	5	13.11
3305	101	11	13.63
117	141	224	422.25
104	12786	3	14.75
219	108	73	65.74
215	117	31	15.37
393	191	6	12.6
4746	150	3	20.15
5426	103	3	5.94
111	828	8	7.27
6799	1751	3	47.37
112	3429	4	13.92
1029	1608	4	41.27
299	818	202	2769.52
1473	103	112	780.75
118	1516	4	7.54
254	194	123	812.04
14	3315	25	116.88
259	342	3	4.52
132	1696	5	17.85
11056	103	3	12.78
2	240	31	76.45
476	271	3	7.32
111	708	9	6.9
15285	103	3	20.91
105	1054	26	48.12
318	7567	4	47.09
1329	717	3	24.38
104	16569	3	21.36
872	108	9	8.44
593	122	15	35.01
522	106	18	5.13
101	1514	60	147.7
165	1496	6	30.62
487	196	3	4.61
1146	150	3	7.61
184	1856	3	14.57
832	148	5	12.75
336	143	7	5.35
7897	101	4	7.72
3758	9	21	187.07
2641	9	34	298.48
152	735	7	21.23
101	1574	41	70.28
123	3535	3	12.76
2236	2963	4	58.04
9628	2406	4	75.57
101	1364	19	4.13
243	442	3	6.17
130	297	40	98.18
264	333	31	177.31
103	3982	5	10.7
8299	108	3	15.31
308	222	21	84.32
564	12591	3	44.16
101	1439	18	4.34
4	1093	3	18.43
101	10648	4	11.87
111	2105	3	4.53
284	360	41	279.87
534	458	3	12.89
108	16963	3	26.62
168	2556	4	24
3481	9310	5	103.72
247	308	6	12.92
114	2852	4	12.66
4211	1045	3	38.13
8653	102	3	8.39
886	236	5	23.13
105	1644	29	98.1
132	1054	5	11.36
13226	9459	3	72.9
101	10768	5	18.69
142	141	46	42.19
778	102	200	892.28
4697	105	3	5.67
107	3524	3	7.19
183	117	914	5629.94
598	106	18	8.9
2232	108	10	35.86
1716	106	16	44.22
186	6208	4	36.67
1442	103	55	224.24
118	169	64	55.84
4052	110	3	9.15
930	143	8	27.79
102	5413	4	7.34
158	807	4	10
220	194	109	630.59
4483	108	6	27.84
1345	1148	3	28.37
101	6351	9	27.75
114	9050	7	61.62
101	297	349	360.48
83	232	5	15.03
777	7239	5	74.29
108	13260	4	35.49
1432	102	47	135.18
101	6247	9	27.75
1377	115	23	110.51
446	115	61	216.52
113	5112	13	103.6
10508	7439	3	66.43
108	13216	3	22.14
3142	108	3	6.61
1052	117	9	20.37
180	2478	4	24.84
1174	1514	6	67.95
419	154	6	8.66
127	787	9	20.73
101	6299	11	41.81
1016	17	3	9.66
133	135	45	11.76
16680	12	3	18.03
446	184	4	6.35
233	131	14	6.44
419	57	3	3.91
692	8	25	83.69
108	2405	20	107.1
2809	8	4	14.92
111	5372	3	12.03
5194	5561	3	55.3
565	114	8	4.02
112	939	9	13.75
3403	12	21	84.14
101	14978	3	10.04
105	3425	5	9.98
2390	321	4	32.07
154	237	16	24.87
118	2902	4	14.49
101	8914	3	4.72
316	325	4	8.8
101	15130	3	14.34
796	10130	3	45.59
168	706	19	102.12
1577	14	16	18.67
109	2737	3	5.95
3636	125	3	13.13
7088	12	3	5.95
102	12057	4	19.76
166	1163	7	32.9
101	3108	12	14.97
1991	104	15	37.25
3665	195	6	51.04
101	5129	9	19.8
1327	13	14	77.83
6451	14	3	5.51
7381	14	4	11.95
1183	109	6	6.3
1401	1124	4	40.33
3809	12	6	9.19
5258	14	7	21.38
163	147	15	3.94
2876	12	11	20.45
101	3040	18	36.25
103	419	31	4.18
532	1720	7	68.43
8973	8	3	20.42
101	2904	26	71.56
335	366	68	576.68
212	151	10	5
1827	14	12	12.93
774	14	35	27.56
6316	12	7	24.73
752	16839	3	53.4
2344	104	14	39.14
112	736	9	9.02
5399	12	5	10.67
702	214	4	13.04
3832	159	12	113.98
311	1122	6	38.15
17334	103	3	20.91
362	140	8	8.33
434	155	12	33.05
1269	1169	9	104.43
2632	12	16	38.29
4981	14	6	14.78
193	916	4	14.21
108	4323	18	135.76
154	354	5	4.05
118	4881	3	13.63
101	9119	6	20.07
112	616	31	82.06
146	339	10	13.62
1451	1323	3	30.4
8154	12	3	7.18
1571	128	3	6.58
5075	107	6	30.15
237	193	6	5.09
1408	149	11	61.22
174	808	3	7.19
253	3278	3	23.09
3211	132	7	43.23
6329	14	3	5.51
495	593	5	29.2
5412	14	4	7.5
1638	14702	3	55.7
2742	12	6	4.68
113	6705	9	72.94
194	319	5	5.99
103	6344	4	12.39
108	8670	3	16.15
118	9049	3	19.79
13886	111	3	23.11
138	412	45	197.69
1745	462	87	1442.74
109	2932	4	10.69
138	352	7	5.36
2739	1323	5	65.74
12	16303	3	18.03
173	1441	4	17.69
108	989	60	290.13
1357	1696	6	72.63
173	1391	3	11.27
215	1249	10	66.35
164	699	3	5.36
636	2854	4	42.72
3184	101	10	9.81
840	21	7	21.48
404	198	4	6.33
114	3041	4	13.41
4297	9	21	204.92
102	3496	6	8.56
4521	117	3	12.75
7105	102	3	6.36
4323	4315	3	51.34
105	18257	3	21.95
118	552	12	15.38
132	800	12	38.1
230	169	23	56.28
671	1155	3	22.49
407	1826	3	22.51
126	194	109	302.8
2478	103	6	7.49
3551	129	7	44.04
101	416	178	159.13
101	6502	4	4.8
106	3919	3	5.65
12	3904	6	9.58
138	4887	3	18.42
101	348	457	1005.11
127	991	7	17.06
1083	1249	6	62.83
231	1019	5	24.59
253	2066	4	27.94
481	1663	4	33.13
106	3987	4	9.93
116	1896	3	5.68
1509	115	3	3.88
101	550	214	421.57
4356	554	3	32.87
119	823	11	23.21
357	106	31	8.62
2555	21	3	13.69
133	592	44	218.29
174	2450	3	16.46
3921	108	3	8.35
4322	106	4	10.88
5434	106	3	8.25
3281	110	4	12.12
101	6674	10	37.38
1665	148	6	28.86
2880	103	13	39.77
133	517	15	37.32
1647	115	8	25.86
104	10434	4	20.96
117	523	21	41.7
111	911	11	17.41
594	850	3	18.9
315	117	79	228.09
837	122	4	4
2389	182	12	101.49
482	103	30	8.52
119	12091	3	23.62
105	800	14	5.58
4047	105	3	4.56
112	3279	11	60.76
564	148	4	4.97
6200	102	3	4.99
3442	103	13	47.6
2445	103	5	4.72
399	112	16	9.8
111	17401	3	27.59
111	1014	11	20.18
230	1433	4	21.7
161	1032	4	12.62
121	308	23	28.12
371	271	5	13.26
118	1263	23	107.51
4	11309	4	60.03
454	220	3	5.14
13	1505	52	469.01
2030	120	3	7.54
1542	115	5	11
3609	122	4	19.47
103	5794	6	22.19
330	2720	4	34.05
101	1109	35	19.09
5711	4340	4	75
492	102	81	86.83
106	2713	6	13.04
135	200	31	36.78
4096	141	3	17.34
497	8504	4	55.54
1184	200	27	221.77
6189	103	8	37.01
1891	117	27	171.95
180	3505	3	19.85
1740	103	13	21.84
1990	17	4	23.13
101	7267	7	19.81
658	137	7	14.85
138	4123	4	25.11
103	5898	3	6.64
1153	1243	3	27.67
104	442	73	100.17
10424	162	3	29.96
386	232	27	150.47
8	2218	3	7.79
195	362	4	4.99
101	1321	53	88.27
124	2555	3	10.02
107	8363	3	15.08
106	2789	7	17.83
